Order_ID,Order_Date,Customer_ID,City,State,Category,Product,Quantity,Unit_Price_INR,Discount_Rate,Discount_Amount_INR,Shipping_Fee_INR,Net_Sales_INR,Sales_Channel,Payment_Method,Customer_Segment,Order_Status
ORD101240,2025-07-21,CUST10191,Indore,Madhya Pradesh,Sports,Cricket Bat,1,2044.0,0.2,408.8,99,1734.2,Marketplace,Credit Card,New Customer,Delivered
ORD101385,2025-07-21,CUST10052,Lucknow,Uttar Pradesh,Home & Kitchen,Vacuum Cleaner,2,6220.0,0.0,0.0,0,12440.0,Marketplace,Credit Card,Returning Customer,Delivered
ORD101754,2025-07-21,CUST10100,Hyderabad,Telangana,Home & Kitchen,Cookware Set,1,13467.0,0.1,1346.7,0,12120.3,Marketplace,Credit Card,Returning Customer,Delivered
ORD100013,2025-07-22,CUST10198,Ahmedabad,Gujarat,Home & Kitchen,Vacuum Cleaner,1,4738.0,0.15,710.7,49,4076.3,Website,Cash on Delivery,Returning Customer,Delivered
ORD100172,2025-07-22,CUST10142,Kolkata,West Bengal,Beauty,Shampoo,3,3471.0,0.2,2082.6,0,8330.4,Mobile App,Wallet,New Customer,Delivered
ORD100564,2025-07-22,CUST10336,Hyderabad,Telangana,Home & Kitchen,Vacuum Cleaner,1,2805.0,0.15,420.75,79,396.73,Website,Cash on Delivery,Returning Customer,Returned
ORD100946,2025-07-22,CUST10286,Hyderabad,Telangana,Electronics,Smartwatch,2,20108.0,0.05,2010.8,79,0.0,Mobile App,Wallet,New Customer,Cancelled
ORD100969,2025-07-22,CUST10372,Pune,Maharashtra,Electronics,Laptop,1,14555.0,0.2,2911.0,49,0.0,Website,Wallet,Returning Customer,Cancelled
ORD101371,2025-07-22,CUST10469,Lucknow,Uttar Pradesh,Sports,Yoga Mat,2,6845.0,0.05,684.5,149,13154.5,Mobile App,Debit Card,Returning Customer,Delivered
ORD100029,2025-07-23,CUST10023,Hyderabad,Telangana,Sports,Dumbbells,1,9279.0,0.15,1391.85,0,1078.73,Website,Wallet,VIP,Returned
ORD100220,2025-07-23,CUST10096,Chennai,Tamil Nadu,Fashion,Sneakers,1,1284.0,0.0,0.0,99,1383.0,Mobile App,Cash on Delivery,Returning Customer,Delivered
ORD100457,2025-07-23,CUST10311,Kochi,Kerala,Beauty,Face Wash,1,1245.0,0.0,0.0,0,0.0,Website,Credit Card,New Customer,Cancelled
ORD100848,2025-07-23,CUST10220,Ahmedabad,Gujarat,Fashion,Backpack,1,6181.0,0.0,0.0,149,6330.0,Website,UPI,Returning Customer,Delivered
ORD101183,2025-07-23,CUST10334,Chennai,Tamil Nadu,Sports,Football,3,10057.0,0.15,4525.65,0,3009.99,Mobile App,Wallet,Returning Customer,Returned
ORD101264,2025-07-23,CUST10356,Lucknow,Uttar Pradesh,Sports,Cricket Bat,2,5059.0,0.0,0.0,99,0.0,Website,UPI,New Customer,Cancelled
ORD101900,2025-07-23,CUST10037,Bengaluru,Karnataka,Sports,Football,1,9911.0,0.05,495.55,99,9514.45,Marketplace,Cash on Delivery,Returning Customer,Delivered
ORD100171,2025-07-24,CUST10250,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,1,3237.0,0.15,485.55,0,2751.45,Mobile App,Credit Card,New Customer,Delivered
ORD100555,2025-07-24,CUST10270,Hyderabad,Telangana,Electronics,Smartwatch,1,22636.0,0.1,2263.6,49,20421.4,Website,Debit Card,VIP,Delivered
ORD100623,2025-07-24,CUST10007,Lucknow,Uttar Pradesh,Fashion,Sneakers,1,1077.0,0.05,53.85,49,1072.15,Website,Credit Card,New Customer,Delivered
ORD100713,2025-07-24,CUST10387,Jaipur,Rajasthan,Electronics,Tablet,1,38489.0,0.0,0.0,99,38588.0,Website,Net Banking,Returning Customer,Delivered
ORD101502,2025-07-24,CUST10477,Pune,Maharashtra,Electronics,Smartphone,1,25844.0,0.05,1292.2,149,24700.8,Website,UPI,Returning Customer,Delivered
ORD101619,2025-07-24,CUST10132,Delhi,Delhi,Home & Kitchen,Mixer,1,17859.0,0.1,1785.9,149,16222.1,Website,Credit Card,Returning Customer,Delivered
ORD101901,2025-07-24,CUST10061,Indore,Madhya Pradesh,Fashion,Jacket,1,8865.0,0.05,443.25,79,0.0,Marketplace,Wallet,Returning Customer,Cancelled
ORD101911,2025-07-24,CUST10016,Delhi,Delhi,Home & Kitchen,Air Fryer,1,17202.0,0.1,1720.2,0,0.0,Mobile App,UPI,New Customer,Cancelled
ORD100143,2025-07-25,CUST10095,Mumbai,Maharashtra,Electronics,Laptop,3,41915.0,0.15,18861.75,0,12050.61,Mobile App,Debit Card,Returning Customer,Returned
ORD101062,2025-07-25,CUST10041,Pune,Maharashtra,Home & Kitchen,Mixer,1,10084.0,0.0,0.0,0,0.0,Website,UPI,Returning Customer,Cancelled
ORD101193,2025-07-25,CUST10228,Pune,Maharashtra,Home & Kitchen,Mixer,1,8676.0,0.1,867.6,0,484.98,Marketplace,Net Banking,Returning Customer,Returned
ORD101397,2025-07-25,CUST10444,Delhi,Delhi,Beauty,Face Wash,1,1808.0,0.0,0.0,49,1857.0,Marketplace,Debit Card,Returning Customer,Delivered
ORD101795,2025-07-25,CUST10328,Jaipur,Rajasthan,Sports,Dumbbells,2,11878.0,0.05,1187.8,79,22647.2,Mobile App,UPI,Returning Customer,Delivered
ORD100114,2025-07-26,CUST10024,Pune,Maharashtra,Electronics,Headphones,1,30447.0,0.15,4567.05,79,0.0,Mobile App,Credit Card,New Customer,Cancelled
ORD100268,2025-07-26,CUST10021,Kochi,Kerala,Home & Kitchen,Vacuum Cleaner,1,12977.0,0.0,0.0,49,1066.81,Mobile App,Net Banking,Returning Customer,Returned
ORD100294,2025-07-26,CUST10094,Indore,Madhya Pradesh,Electronics,Headphones,2,52321.0,0.2,20928.4,49,83762.6,Marketplace,Debit Card,Returning Customer,Delivered
ORD100445,2025-07-26,CUST10333,Bengaluru,Karnataka,Electronics,Tablet,2,20722.0,0.0,0.0,49,0.0,Mobile App,Debit Card,New Customer,Cancelled
ORD100310,2025-07-27,CUST10072,Delhi,Delhi,Beauty,Moisturizer,1,535.0,0.1,53.5,0,481.5,Marketplace,Net Banking,Returning Customer,Delivered
ORD100688,2025-07-27,CUST10378,Lucknow,Uttar Pradesh,Sports,Cricket Bat,1,8591.0,0.05,429.55,49,8210.45,Website,UPI,Returning Customer,Delivered
ORD101098,2025-07-27,CUST10278,Ahmedabad,Gujarat,Home & Kitchen,Mixer,1,17084.0,0.0,0.0,0,17084.0,Marketplace,Wallet,New Customer,Delivered
ORD101562,2025-07-27,CUST10184,Mumbai,Maharashtra,Fashion,Jacket,3,2822.0,0.0,0.0,149,8615.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD100385,2025-07-28,CUST10079,Lucknow,Uttar Pradesh,Fashion,T-Shirt,1,1723.0,0.15,258.45,49,1513.55,Mobile App,Debit Card,VIP,Delivered
ORD100480,2025-07-28,CUST10046,Jaipur,Rajasthan,Home & Kitchen,Vacuum Cleaner,1,1078.0,0.2,215.6,0,862.4,Mobile App,UPI,Returning Customer,Delivered
ORD100593,2025-07-28,CUST10300,Bengaluru,Karnataka,Electronics,Headphones,1,53220.0,0.2,10644.0,99,0.0,Marketplace,Credit Card,New Customer,Cancelled
ORD100827,2025-07-28,CUST10105,Bengaluru,Karnataka,Home & Kitchen,Air Fryer,2,1222.0,0.0,0.0,0,2444.0,Website,UPI,Returning Customer,Delivered
ORD101415,2025-07-28,CUST10444,Pune,Maharashtra,Electronics,Smartphone,1,53947.0,0.1,5394.7,99,0.0,Mobile App,Wallet,Returning Customer,Cancelled
ORD101419,2025-07-28,CUST10345,Kolkata,West Bengal,Electronics,Tablet,1,58381.0,0.0,0.0,79,58460.0,Mobile App,Wallet,Returning Customer,Delivered
ORD101629,2025-07-28,CUST10072,Ahmedabad,Gujarat,Sports,Running Shoes,1,7128.0,0.0,0.0,99,0.0,Marketplace,Net Banking,New Customer,Cancelled
ORD100934,2025-07-29,CUST10034,Hyderabad,Telangana,Beauty,Face Wash,1,3674.0,0.0,0.0,49,0.0,Mobile App,Net Banking,New Customer,Cancelled
ORD101135,2025-07-29,CUST10334,Mumbai,Maharashtra,Beauty,Face Wash,1,5499.0,0.1,549.9,0,0.0,Mobile App,Cash on Delivery,Returning Customer,Cancelled
ORD101408,2025-07-29,CUST10036,Chennai,Tamil Nadu,Fashion,Sneakers,1,2687.0,0.0,0.0,79,2766.0,Website,Debit Card,Returning Customer,Delivered
ORD100073,2025-07-30,CUST10018,Indore,Madhya Pradesh,Electronics,Headphones,1,30807.0,0.05,1540.35,49,29315.65,Website,Net Banking,Returning Customer,Delivered
ORD100461,2025-07-30,CUST10483,Pune,Maharashtra,Fashion,Jacket,1,6455.0,0.0,0.0,49,1595.37,Marketplace,UPI,New Customer,Returned
ORD101189,2025-07-30,CUST10401,Kolkata,West Bengal,Home & Kitchen,Mixer,1,3771.0,0.0,0.0,79,3850.0,Website,UPI,Returning Customer,Delivered
ORD101954,2025-07-30,CUST10051,Delhi,Delhi,Home & Kitchen,Vacuum Cleaner,1,8849.0,0.2,1769.8,0,7079.2,Mobile App,UPI,VIP,Delivered
ORD100043,2025-07-31,CUST10256,Chennai,Tamil Nadu,Home & Kitchen,Mixer,1,5242.0,0.0,0.0,0,1257.87,Mobile App,Wallet,New Customer,Returned
ORD100546,2025-07-31,CUST10512,Mumbai,Maharashtra,Sports,Running Shoes,1,3550.0,0.1,355.0,149,3344.0,Website,Credit Card,New Customer,Delivered
ORD100676,2025-07-31,CUST10279,Delhi,Delhi,Electronics,Smartphone,1,20215.0,0.0,0.0,149,20364.0,Website,Net Banking,New Customer,Delivered
ORD100958,2025-07-31,CUST10310,Indore,Madhya Pradesh,Fashion,Jacket,1,1393.0,0.0,0.0,99,0.0,Mobile App,UPI,VIP,Cancelled
ORD101490,2025-07-31,CUST10186,Pune,Maharashtra,Home & Kitchen,Coffee Maker,1,17978.0,0.2,3595.6,79,14461.4,Website,Credit Card,Returning Customer,Delivered
ORD101560,2025-07-31,CUST10225,Kochi,Kerala,Home & Kitchen,Vacuum Cleaner,1,13053.0,0.0,0.0,0,13053.0,Marketplace,Credit Card,Returning Customer,Delivered
ORD101838,2025-07-31,CUST10130,Hyderabad,Telangana,Home & Kitchen,Cookware Set,1,9474.0,0.1,947.4,49,8575.6,Website,Cash on Delivery,New Customer,Delivered
ORD101902,2025-07-31,CUST10331,Delhi,Delhi,Sports,Cricket Bat,1,5566.0,0.0,0.0,49,5615.0,Website,Wallet,Returning Customer,Delivered
ORD100810,2025-08-01,CUST10408,Indore,Madhya Pradesh,Fashion,T-Shirt,1,4022.0,0.0,0.0,49,4071.0,Mobile App,Credit Card,New Customer,Delivered
ORD101124,2025-08-01,CUST10243,Bengaluru,Karnataka,Sports,Cricket Bat,1,5785.0,0.0,0.0,79,409.2,Website,Credit Card,VIP,Returned
ORD101444,2025-08-01,CUST10552,Jaipur,Rajasthan,Home & Kitchen,Air Fryer,1,3078.0,0.05,153.9,49,2973.1,Mobile App,Credit Card,Returning Customer,Delivered
ORD101699,2025-08-01,CUST10279,Jaipur,Rajasthan,Home & Kitchen,Air Fryer,1,8450.0,0.15,1267.5,49,7231.5,Mobile App,Credit Card,VIP,Delivered
ORD100176,2025-08-02,CUST10058,Bengaluru,Karnataka,Electronics,Smartwatch,1,8818.0,0.1,881.8,0,775.84,Mobile App,Debit Card,Returning Customer,Returned
ORD100389,2025-08-02,CUST10324,Hyderabad,Telangana,Electronics,Smartwatch,1,18007.0,0.0,0.0,99,18106.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD100949,2025-08-02,CUST10512,Indore,Madhya Pradesh,Electronics,Tablet,1,18668.0,0.0,0.0,99,18767.0,Mobile App,UPI,Returning Customer,Delivered
ORD101328,2025-08-02,CUST10566,Bengaluru,Karnataka,Sports,Running Shoes,2,5657.0,0.1,1131.4,79,10261.6,Website,UPI,New Customer,Delivered
ORD101825,2025-08-02,CUST10329,Chennai,Tamil Nadu,Home & Kitchen,Coffee Maker,1,17763.0,0.15,2664.45,149,1411.82,Mobile App,Net Banking,New Customer,Returned
ORD101882,2025-08-02,CUST10592,Chennai,Tamil Nadu,Fashion,Jacket,1,8294.0,0.0,0.0,0,0.0,Marketplace,UPI,VIP,Cancelled
ORD101913,2025-08-02,CUST10598,Pune,Maharashtra,Fashion,Sneakers,1,1087.0,0.0,0.0,0,165.75,Mobile App,Debit Card,Returning Customer,Returned
ORD100835,2025-08-03,CUST10104,Kochi,Kerala,Electronics,Laptop,1,24635.0,0.1,2463.5,49,22220.5,Mobile App,Credit Card,VIP,Delivered
ORD100959,2025-08-03,CUST10594,Kolkata,West Bengal,Home & Kitchen,Air Fryer,1,16637.0,0.1,1663.7,49,15022.3,Website,UPI,Returning Customer,Delivered
ORD101679,2025-08-03,CUST10510,Hyderabad,Telangana,Sports,Cricket Bat,1,8983.0,0.1,898.3,0,1510.45,Website,UPI,New Customer,Returned
ORD101845,2025-08-03,CUST10362,Delhi,Delhi,Electronics,Smartwatch,1,54887.0,0.05,2744.35,49,52191.65,Marketplace,UPI,New Customer,Delivered
ORD100121,2025-08-04,CUST10178,Delhi,Delhi,Electronics,Tablet,1,1818.0,0.0,0.0,149,1967.0,Website,Credit Card,New Customer,Delivered
ORD100414,2025-08-04,CUST10337,Jaipur,Rajasthan,Electronics,Smartphone,2,1089.0,0.0,0.0,0,2178.0,Website,Debit Card,Returning Customer,Delivered
ORD100616,2025-08-04,CUST10049,Hyderabad,Telangana,Fashion,Jacket,1,1313.0,0.0,0.0,0,1313.0,Mobile App,Credit Card,VIP,Delivered
ORD101292,2025-08-04,CUST10490,Mumbai,Maharashtra,Fashion,T-Shirt,1,1059.0,0.1,105.9,49,1002.1,Mobile App,Cash on Delivery,New Customer,Delivered
ORD101677,2025-08-04,CUST10411,Ahmedabad,Gujarat,Beauty,Perfume,1,2095.0,0.1,209.5,99,309.83,Website,UPI,New Customer,Returned
ORD100033,2025-08-05,CUST10099,Kolkata,West Bengal,Home & Kitchen,Air Fryer,2,5436.0,0.0,0.0,79,10951.0,Website,Credit Card,Returning Customer,Delivered
ORD100904,2025-08-05,CUST10069,Ahmedabad,Gujarat,Sports,Dumbbells,1,757.0,0.0,0.0,0,52.42,Marketplace,Credit Card,Returning Customer,Returned
ORD101036,2025-08-05,CUST10093,Ahmedabad,Gujarat,Fashion,Jacket,3,3935.0,0.1,1180.5,0,10624.5,Website,UPI,New Customer,Delivered
ORD100193,2025-08-06,CUST10424,Pune,Maharashtra,Home & Kitchen,Vacuum Cleaner,2,4680.0,0.0,0.0,49,0.0,Mobile App,Credit Card,Returning Customer,Cancelled
ORD100231,2025-08-06,CUST10434,Ahmedabad,Gujarat,Home & Kitchen,Vacuum Cleaner,1,17829.0,0.0,0.0,49,17878.0,Mobile App,Debit Card,Returning Customer,Delivered
ORD100602,2025-08-06,CUST10466,Lucknow,Uttar Pradesh,Beauty,Moisturizer,1,655.0,0.0,0.0,0,655.0,Website,Credit Card,Returning Customer,Delivered
ORD100687,2025-08-06,CUST10180,Indore,Madhya Pradesh,Electronics,Tablet,2,2778.0,0.05,277.8,49,1300.8,Mobile App,UPI,New Customer,Returned
ORD101134,2025-08-06,CUST10469,Delhi,Delhi,Beauty,Perfume,1,2139.0,0.0,0.0,149,0.0,Website,Wallet,New Customer,Cancelled
ORD101388,2025-08-06,CUST10048,Lucknow,Uttar Pradesh,Home & Kitchen,Air Fryer,1,13179.0,0.0,0.0,0,13179.0,Mobile App,UPI,Returning Customer,Delivered
ORD101492,2025-08-06,CUST10189,Kolkata,West Bengal,Beauty,Moisturizer,1,1037.0,0.1,103.7,49,0.0,Marketplace,UPI,New Customer,Cancelled
ORD101905,2025-08-06,CUST10505,Jaipur,Rajasthan,Fashion,Sneakers,1,2974.0,0.05,148.7,79,0.0,Website,UPI,New Customer,Cancelled
ORD100437,2025-08-07,CUST10336,Jaipur,Rajasthan,Sports,Football,2,2869.0,0.2,1147.6,0,4590.4,Marketplace,UPI,New Customer,Delivered
ORD101039,2025-08-07,CUST10379,Jaipur,Rajasthan,Electronics,Laptop,1,6851.0,0.0,0.0,149,832.3,Mobile App,Wallet,VIP,Returned
ORD101059,2025-08-07,CUST10335,Lucknow,Uttar Pradesh,Electronics,Smartphone,1,10308.0,0.05,515.4,79,0.0,Website,Cash on Delivery,Returning Customer,Cancelled
ORD101312,2025-08-07,CUST10310,Kochi,Kerala,Home & Kitchen,Vacuum Cleaner,1,16444.0,0.0,0.0,79,0.0,Marketplace,Credit Card,Returning Customer,Cancelled
ORD101468,2025-08-07,CUST10024,Lucknow,Uttar Pradesh,Fashion,T-Shirt,1,4542.0,0.0,0.0,79,1115.73,Mobile App,Net Banking,VIP,Returned
ORD100039,2025-08-08,CUST10387,Delhi,Delhi,Home & Kitchen,Air Fryer,1,13467.0,0.1,1346.7,99,12219.3,Mobile App,Wallet,New Customer,Delivered
ORD100132,2025-08-08,CUST10584,Pune,Maharashtra,Electronics,Tablet,1,14334.0,0.05,716.7,49,0.0,Mobile App,Debit Card,New Customer,Cancelled
ORD100282,2025-08-08,CUST10576,Chennai,Tamil Nadu,Beauty,Perfume,1,1162.0,0.0,0.0,79,0.0,Mobile App,Cash on Delivery,Returning Customer,Cancelled
ORD100376,2025-08-08,CUST10126,Ahmedabad,Gujarat,Electronics,Smartwatch,1,37889.0,0.15,5683.35,99,0.0,Website,Net Banking,New Customer,Cancelled
ORD100478,2025-08-08,CUST10283,Jaipur,Rajasthan,Electronics,Headphones,1,44870.0,0.15,6730.5,79,38218.5,Mobile App,UPI,Returning Customer,Delivered
ORD100833,2025-08-08,CUST10130,Chennai,Tamil Nadu,Home & Kitchen,Air Fryer,1,17526.0,0.0,0.0,49,3934.53,Mobile App,Credit Card,New Customer,Returned
ORD100924,2025-08-08,CUST10459,Hyderabad,Telangana,Sports,Yoga Mat,2,6029.0,0.0,0.0,0,12058.0,Marketplace,Wallet,VIP,Delivered
ORD100970,2025-08-08,CUST10308,Bengaluru,Karnataka,Fashion,T-Shirt,1,1011.0,0.05,50.55,99,1059.45,Website,Debit Card,VIP,Delivered
ORD101052,2025-08-08,CUST10036,Lucknow,Uttar Pradesh,Fashion,T-Shirt,1,8985.0,0.1,898.5,0,8086.5,Mobile App,UPI,Returning Customer,Delivered
ORD101093,2025-08-08,CUST10051,Lucknow,Uttar Pradesh,Fashion,Jacket,1,7255.0,0.1,725.5,0,6529.5,Mobile App,UPI,VIP,Delivered
ORD101772,2025-08-08,CUST10331,Bengaluru,Karnataka,Sports,Cricket Bat,1,1801.0,0.2,360.2,49,1489.8,Marketplace,Wallet,Returning Customer,Delivered
ORD101944,2025-08-08,CUST10514,Indore,Madhya Pradesh,Fashion,Backpack,2,3640.0,0.05,364.0,0,1241.47,Marketplace,Credit Card,Returning Customer,Returned
ORD101998,2025-08-08,CUST10564,Hyderabad,Telangana,Electronics,Smartwatch,1,13337.0,0.15,2000.55,0,11336.45,Mobile App,Debit Card,New Customer,Delivered
ORD100113,2025-08-09,CUST10549,Kolkata,West Bengal,Electronics,Smartwatch,2,43055.0,0.0,0.0,49,86159.0,Marketplace,Wallet,Returning Customer,Delivered
ORD100242,2025-08-09,CUST10282,Chennai,Tamil Nadu,Sports,Football,1,8770.0,0.05,438.5,49,8380.5,Marketplace,UPI,Returning Customer,Delivered
ORD100534,2025-08-09,CUST10197,Pune,Maharashtra,Home & Kitchen,Vacuum Cleaner,1,16835.0,0.1,1683.5,49,0.0,Website,Debit Card,Returning Customer,Cancelled
ORD100708,2025-08-09,CUST10227,Jaipur,Rajasthan,Home & Kitchen,Air Fryer,1,7446.0,0.1,744.6,49,734.12,Website,Credit Card,New Customer,Returned
ORD100783,2025-08-09,CUST10523,Ahmedabad,Gujarat,Sports,Dumbbells,1,8405.0,0.05,420.25,99,8083.75,Mobile App,Wallet,New Customer,Delivered
ORD101612,2025-08-09,CUST10368,Kolkata,West Bengal,Home & Kitchen,Air Fryer,1,16977.0,0.05,848.85,49,0.0,Website,Credit Card,Returning Customer,Cancelled
ORD100074,2025-08-10,CUST10458,Delhi,Delhi,Fashion,T-Shirt,1,1735.0,0.0,0.0,99,1834.0,Marketplace,Credit Card,Returning Customer,Delivered
ORD100709,2025-08-10,CUST10179,Jaipur,Rajasthan,Fashion,Jacket,1,6169.0,0.1,616.9,0,5552.1,Marketplace,Net Banking,VIP,Delivered
ORD100916,2025-08-10,CUST10189,Hyderabad,Telangana,Sports,Cricket Bat,1,2022.0,0.1,202.2,79,365.31,Website,Debit Card,Returning Customer,Returned
ORD101314,2025-08-10,CUST10456,Lucknow,Uttar Pradesh,Beauty,Shampoo,2,897.0,0.0,0.0,0,1794.0,Mobile App,Debit Card,Returning Customer,Delivered
ORD100155,2025-08-11,CUST10561,Jaipur,Rajasthan,Home & Kitchen,Vacuum Cleaner,2,4487.0,0.2,1794.8,79,7258.2,Website,UPI,New Customer,Delivered
ORD101212,2025-08-11,CUST10032,Mumbai,Maharashtra,Electronics,Headphones,3,50830.0,0.15,22873.5,79,0.0,Website,Net Banking,Returning Customer,Cancelled
ORD101669,2025-08-11,CUST10262,Delhi,Delhi,Electronics,Tablet,1,44196.0,0.0,0.0,99,44295.0,Website,Debit Card,New Customer,Delivered
ORD100517,2025-08-12,CUST10502,Lucknow,Uttar Pradesh,Beauty,Moisturizer,1,3085.0,0.0,0.0,0,0.0,Mobile App,Credit Card,New Customer,Cancelled
ORD100819,2025-08-12,CUST10431,Mumbai,Maharashtra,Sports,Dumbbells,1,4906.0,0.15,735.9,149,785.92,Marketplace,Credit Card,Returning Customer,Returned
ORD101083,2025-08-12,CUST10306,Lucknow,Uttar Pradesh,Home & Kitchen,Air Fryer,1,3031.0,0.05,151.55,149,3028.45,Mobile App,Debit Card,New Customer,Delivered
ORD101641,2025-08-12,CUST10220,Delhi,Delhi,Fashion,Backpack,1,2045.0,0.0,0.0,49,2094.0,Mobile App,Cash on Delivery,Returning Customer,Delivered
ORD101733,2025-08-12,CUST10445,Indore,Madhya Pradesh,Fashion,T-Shirt,1,6524.0,0.0,0.0,0,6524.0,Mobile App,Net Banking,Returning Customer,Delivered
ORD101862,2025-08-12,CUST10306,Lucknow,Uttar Pradesh,Fashion,Backpack,1,8860.0,0.0,0.0,49,8909.0,Marketplace,UPI,VIP,Delivered
ORD101867,2025-08-12,CUST10225,Hyderabad,Telangana,Electronics,Laptop,1,34215.0,0.15,5132.25,0,29082.75,Mobile App,Net Banking,Returning Customer,Delivered
ORD100212,2025-08-13,CUST10494,Jaipur,Rajasthan,Electronics,Smartphone,2,4716.0,0.15,1414.8,49,0.0,Website,Net Banking,Returning Customer,Cancelled
ORD101157,2025-08-13,CUST10158,Kochi,Kerala,Sports,Football,1,7185.0,0.1,718.5,0,1587.07,Website,UPI,Returning Customer,Returned
ORD101379,2025-08-13,CUST10553,Lucknow,Uttar Pradesh,Fashion,Sneakers,1,1159.0,0.0,0.0,0,0.0,Mobile App,Wallet,New Customer,Cancelled
ORD101792,2025-08-13,CUST10339,Kochi,Kerala,Fashion,Backpack,1,8195.0,0.0,0.0,0,0.0,Mobile App,Debit Card,Returning Customer,Cancelled
ORD101826,2025-08-13,CUST10344,Bengaluru,Karnataka,Fashion,Jacket,2,1100.0,0.0,0.0,79,0.0,Website,Debit Card,Returning Customer,Cancelled
ORD101922,2025-08-13,CUST10217,Chennai,Tamil Nadu,Fashion,T-Shirt,2,5740.0,0.15,1722.0,0,9758.0,Mobile App,Credit Card,New Customer,Delivered
ORD101937,2025-08-13,CUST10046,Lucknow,Uttar Pradesh,Electronics,Tablet,1,14344.0,0.05,717.2,49,13675.8,Marketplace,Credit Card,VIP,Delivered
ORD100234,2025-08-14,CUST10446,Delhi,Delhi,Electronics,Smartphone,1,32889.0,0.1,3288.9,0,6977.69,Mobile App,Debit Card,Returning Customer,Returned
ORD100441,2025-08-14,CUST10336,Ahmedabad,Gujarat,Beauty,Face Wash,1,2514.0,0.05,125.7,49,2437.3,Website,UPI,Returning Customer,Delivered
ORD100661,2025-08-14,CUST10267,Jaipur,Rajasthan,Fashion,Jeans,1,6657.0,0.0,0.0,99,6756.0,Website,Debit Card,New Customer,Delivered
ORD101275,2025-08-14,CUST10506,Kolkata,West Bengal,Beauty,Face Wash,1,4682.0,0.0,0.0,0,4682.0,Marketplace,Net Banking,New Customer,Delivered
ORD101693,2025-08-14,CUST10577,Lucknow,Uttar Pradesh,Fashion,Jacket,1,3922.0,0.05,196.1,49,3774.9,Marketplace,Cash on Delivery,New Customer,Delivered
ORD101965,2025-08-14,CUST10218,Bengaluru,Karnataka,Home & Kitchen,Mixer,1,2242.0,0.15,336.3,99,2004.7,Mobile App,Credit Card,Returning Customer,Delivered
ORD101990,2025-08-14,CUST10267,Chennai,Tamil Nadu,Fashion,Jacket,1,3939.0,0.0,0.0,79,4018.0,Mobile App,UPI,New Customer,Delivered
ORD100319,2025-08-15,CUST10180,Hyderabad,Telangana,Fashion,Jeans,1,6050.0,0.15,907.5,49,5191.5,Website,Cash on Delivery,Returning Customer,Delivered
ORD100507,2025-08-15,CUST10020,Indore,Madhya Pradesh,Electronics,Smartphone,1,39239.0,0.0,0.0,149,0.0,Mobile App,UPI,Returning Customer,Cancelled
ORD100768,2025-08-15,CUST10444,Delhi,Delhi,Electronics,Tablet,1,21877.0,0.0,0.0,49,0.0,Website,Debit Card,Returning Customer,Cancelled
ORD101316,2025-08-15,CUST10358,Lucknow,Uttar Pradesh,Home & Kitchen,Vacuum Cleaner,1,6169.0,0.05,308.45,99,5959.55,Website,Credit Card,Returning Customer,Delivered
ORD100128,2025-08-16,CUST10427,Kochi,Kerala,Electronics,Tablet,1,49882.0,0.15,7482.3,79,42478.7,Website,UPI,New Customer,Delivered
ORD100228,2025-08-16,CUST10104,Chennai,Tamil Nadu,Electronics,Headphones,1,26269.0,0.1,2626.9,49,23691.1,Website,Cash on Delivery,Returning Customer,Delivered
ORD100926,2025-08-16,CUST10574,Lucknow,Uttar Pradesh,Home & Kitchen,Cookware Set,1,7409.0,0.1,740.9,99,6767.1,Website,UPI,VIP,Delivered
ORD101210,2025-08-16,CUST10335,Mumbai,Maharashtra,Electronics,Headphones,1,10367.0,0.0,0.0,0,10367.0,Mobile App,Cash on Delivery,New Customer,Delivered
ORD101461,2025-08-16,CUST10011,Ahmedabad,Gujarat,Home & Kitchen,Cookware Set,1,8380.0,0.0,0.0,49,893.36,Mobile App,Debit Card,New Customer,Returned
ORD101623,2025-08-16,CUST10147,Jaipur,Rajasthan,Sports,Dumbbells,1,8038.0,0.1,803.8,49,7283.2,Website,Credit Card,Returning Customer,Delivered
ORD101895,2025-08-16,CUST10320,Indore,Madhya Pradesh,Sports,Football,1,9280.0,0.0,0.0,0,2101.77,Website,Wallet,New Customer,Returned
ORD101981,2025-08-16,CUST10543,Hyderabad,Telangana,Sports,Running Shoes,1,7263.0,0.0,0.0,0,7263.0,Website,Wallet,New Customer,Delivered
ORD100330,2025-08-17,CUST10401,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,2,4266.0,0.15,1279.8,49,7301.2,Mobile App,Credit Card,New Customer,Delivered
ORD100789,2025-08-17,CUST10568,Chennai,Tamil Nadu,Home & Kitchen,Coffee Maker,1,11572.0,0.2,2314.4,0,1099.53,Mobile App,Cash on Delivery,Returning Customer,Returned
ORD101006,2025-08-17,CUST10308,Lucknow,Uttar Pradesh,Fashion,Sneakers,1,3990.0,0.1,399.0,79,3670.0,Mobile App,Credit Card,New Customer,Delivered
ORD101007,2025-08-17,CUST10254,Indore,Madhya Pradesh,Sports,Football,2,11022.0,0.2,4408.8,99,17734.2,Marketplace,UPI,New Customer,Delivered
